id,message,category
4336,Southeast Asia is a very vibrant market and many project developed here so with your project what do you think about Southeast Asia and do you have any plan to develop here??,1
4337,What is your strategy for building a strong community? Do you agree that the power of community will lead your project to develop globally? What services do you provide to the community?,1
4338,So the token you're talking about has a concept like viat currency? But in cryptocurrency? Or like NFT?,1
4339,Most users only care about immediate benefits rather than the real value of the project in the long-term. How can Your Project convince users invest to your platform in the long-term?,1
4340,"Security is always the top task of projects. But lately, a lot of cryptocurrencies and blockchain have been appropriated by hackers. What security measures does your project have in place to avoid the possibility of being appropriated by hackers?",1
4341,"Do you have AUDIT certificate? Or are you working on AUDITING your project, to make it more secure and reliable?",1
4342,"While you build your project, do you take into account community feedbacks and demands?While you build your project, do you take into account community feedbacks and demands?",1
4343,We’re very interested in hearing more about your roadmap. What is coming up in the short term that is important for our community to know about?,1
4344,"Too many projects promise magic but never release any working product or prove any revenue, Within a short/long time of release. Is your project also like this? If not can u tell us, What makes your project different from other projects?",1
4345,"I want to support your project, Tell us more about the Ambassador Program and in what ways can we participate ?",1
4346,I want to invest to your project. Where i buy your token? Is it available on any exchange?,1
4347,"Trust is very important in any business,  can you tell us about what makes investors, customers & users feel safe when working with Your project? Thanks sir",1
4348,What is the most ambitious goal of your project? Could share with us any Upcoming Updates?,1
4349,What are the attractive features in your project? What is the vision and goals in your project that you want to achieve in 2021 and beyond?,1
4350,Do you have any Coin Burn / BuyBack systems or any Token Burn plans to increase the value of Token & attract Investors to invest?,1
4351,"Most people judge a project by its token price. So, what is your plan to maintain the token price? Will there be some kinds of burning/buy-back program?",1
4352,BSC is really in trending now because it has low gas fee and high transaction speed. Have you any plan to move on BSC?BSC is really in trending now because it has low gas fee and high transaction speed. Have you any plan to move on BSC?,1
4353,STAKING is one of the STRATEGIES to ATTRACT USERS and ACHIEVE MASS ADOPTION Does your GREAT PROJECT have plan about Staking?      Why did you know about blockchain and come up with the idea to create Platinium ? What motivated you to build and develop Platinium succsessfully?,1
4354,"Is your bug bounty programme live ? Can we participate on it or not and if yes how can we participate ?? I am a developer, How much will be reward  ?",1
4355,"Q. Today in every sector our slogan is ""PRIVACY IS OUR RIGHT"". How would your project offer a Blockchain Privacy Protection for users? Your project has great features. There must be an experienced team behind. Can you tell some about your team and their experiences in the market?",1
4356,Can you explain how is your Tokenomics Distribution? How many tokens Will be minted ? And How many tokens Will be locked by the team?,1
4357,Are you afraid some day there will be another project with more innovative technology can replace your project ?,1
4358,"What are your plans for 2021, 2022? Are you going to focus on development, interact more actively with the community, or do nothing and just enjoy what is happening?",1
4359,Can you briefly describe your PARTNERSHIP so far and upcoming partnerships?,1
4360,"Most of users are still not aware with Blockchain & its related projects ! So, How Your Project platform create awareness about their project with NON-CRYPTO users too?",1
4361,When will your tokens be listed on the exchange and which exchanges do you plan to list on in the future?,1
4362,Do you have tutorial videos so we can get to know your project more clearly or do you have a YouTube channel or something? can you share it with us?,1
4363,"My question important 
Sir pls ansure me?????
1. Telegram Group
2. YouTube channel 
3. Medium
4. Website
5. Twitter
6. Discord
You can share with us the link for your project in all these projects???How can I buy this tokens? Is it available on any exchange?",1
4364,"Can you give an overview of your Tokenomics, and the UTILITY of Token?",1
4365,What are the attractive features in your project? What is the vision and goals in your project that you want to achieve in 2021 and beyond?,1
4366,Q: What is the uniqueness of project that cannot be found  so far? What influence do we have in the crypto industry?,1
4367,"Please share Roadmap and What is the next most important thing to achieve after Launch according to your roadmap, do you start working for it?",1
4368,While you build your project do you take into account community feedbacks and demands??While you build your project do you take into account community feedbacks and demands?,1
4369,"Are you a global project or local project? At present, which market are you focus on, or is it focused on building and growing to gain customers, users and partners?",1
4370,"Why you choose Binance Smart chain? we see some chain pop up with good scalability too, then why you choose BSC?",1
4371,Do you have any Coin Burn / BuyBack systems or any Token Burn plans to increase the value of Token & attract Investors to invest?,1
4372,Partnership is always an important factor for every project. So who is your partner? What are the benefits you get from those relatiionships?,1
4373,"Do you guys feel satisfied by seeing your progresses and achievements till now, when you look back to the day when you have started this project?",1
4374,Can you tell us about the background and experience of your project DEVELOPMENT TEAM?  And how will they carry out your project during the current pandemic?,1
4375,Many projects have problems with UI / UX and this one turns off new users. How do you plan to improve the interaction with new users and with users outside the crypto space?,1
4376,"My question: 


I am an EXPERIENCED DEVELOPER AND ETHICAL HACKER, does you have plans for HACKATHON so as to check the security of your ecosytem periodically and also invite developers to build?",1
4377,When will your tokens be listed on the exchange and which exchanges do you plan to list on in the future,1
4378,What's the milestones you have achieved and about your upcoming plans? How do you plan to increase the demand for tokens in the crypto space?,1
4379,Do the token holders have the right to participate in the governance of the project? What kind of decisions can they vote on about the project? Tell the details?,1
4380,What are the benefits of holding your token as long term investment? Can you tell us about the motivation and benefits for investors to keep the your token in the long run?,1
4381,Do the token holders have the right to participate in the governance of the project? What kind of decisions can they vote on about the project?,1
4382,How did you get the community involved in developing the project? and how do you build a strong community to grow globally?,1
4383,Where i can get all the latest news about ? Do you have Twitter/Telegram/Discord community? If yes can you share the link here because there is a lot of fake telegram/twitter groups?,1
4384,Where I can get the latest updates or more information about the project?,1
4385,Where can I currently buy Token?,1
4386,Almost 3/4 of investors are focused purely on the price of token in short term instead of understanding the real value and health of the project. Could you tell us on motivations and benefits for investors to hold your token in long term?,1
4387,Partnership is always an important factor for every project. So who is your partner? What are the benefits you get from those relatiionships?,1
4388,Do you have any Bug Bounty to check for weakness? In what way do you plan to make Your project more complete??,1
4389,"Most of users are still not aware with Blockchain & its related projects ! So, How Your Project platform create awareness about their project with NON-CRYPTO users too?",1
4390,Does your tokens have farming and staking usages and if yes what APR do you give to us?Does Your project have farming and staking usages and if yes what APR do you give to us?,1
4391,What strategy will you implement to bring non-crypto-natives into your ecosystem? How do you keep a balance between developing the technology and also improving the value of your token?,1
4392,What is your strongest advantage that you think will make your team leading the market?,1
4393,What are the ways for your project to generate revenue in the long run? What is the progress of business development and what are some of your commercial partnerships?,1
4394,"Your Project has a plan to educate the community, thereby raising awareness, applying and helping more people understand you easily?",1
4395,"Where can I buy your tokens right now what is your current contract and how can I buy them?Will you have any other DeFI feature like staking, yiekd farm or NFT in the future? Can share a little about your roadmap?",1
4396,Q.What is your top 3 things for priorities in 2022? Could you share some plans for the upcoming year ?,1
4397,What are the attractive features in your project? What is the vision and goals in your project that you want to achieve in 2021 and beyond?,1
4398,Is your project a community only for English speaking an countries or for users not of other languages?,1
4399,For a project development first of all main priority is having enough fund. Does your team financially capable to run this project?  Do you have enough fund for it's developement Can you tell us that how your project generate the profit?,1
4400,Do you have any NFT plans and its integration ahead in the roadmap? Also do you have any passive income options and incentivization reward for a  long term hoder?,1
4401,Almost 80% investors have just focused on price of token in short term instead of understanding the real value of the project. Can you tell us on motivations and benefits for investors to hold your token in long term?,1
4402,"Current NFT is a hot topic, but are NFT not just for art. Does your project think that more real world use cases will emerge for NFTs as time goes on, why should we take NFTs seriously?",1
4403,What are the key milestones on your roadmap - both things you have already achieved and things that we can look forward to?  Any partnerships and short/long term technical milestones that you want to talk about or bring some attention to?,1
4404,"What are the steps to become a part of your community, and start getting revenues? Where do we buy, where do we sign up? This looks like an amazing project!",1
4405,What achievements have been obtained during the project? are there any unfulfilled achievements in the past year?,1
4406,"Too many projects promise magic but never release any working product or prove any revenue, Within a short/long time of release. Is your project also like this? If not can u tell us, What makes your project different from other projects?",1
4407,NFT ecosystem is huge and there is fierce competition in the DeFi+NFT space Which NFT project do you see as your competitors? And how do you plan to compete with them?,1
4408,Revenue is an important aspect for all projects to survive and sustain. So how does your project plan to generate profit and revenue?,1
4409,Can you tell us about your team members? are they qualified and professional in their fields? what are the recruiting qualifications for team members for your extraordinary project?,1
4410,Can you explain how is your Tokenomics Distribution? How many tokens Will be minted ? And How many tokens Will be locked by the team??,1
4411,Do you have any plan for burning tokens in the future to reduce the supply of the token and increase its investment attractiveness?,1
4412,"Currently a lot of people are looking at NFTs, metaverse, and games. Can you tell me what advantages will you have in this field future?",1
4413,"Have you being audited ? Have not heard you talk about that security of funds is what every investor craves for and plans to escape incase of insecurity if funds,scams and rug pulls ? How strongly built are your security put in place?",1
4414,"COVID 19 has slowed down many economies around the world but as a crypto business, does it affect you negatively or positively? Are you still on track to achieve your goals or are you planning a new development?",1
4415,Do you have any plan for burning tokens in the future to reduce the supply of the token and increase its investment attractiveness?,1
4416,A common problem is that nowadays most investors are only interested in initial profits and ignore long-term benefits! So can you give them some reasons why they should buy and hold your tokens in the long term?,1
4417,"How do you plan to spread awareness about your project in different countries where English is not good? Do you have local communities like Vietnam, Indonesia, Thailand, Korea,.. so they can better understand your project?",1
4418,"Can you share some Details about Recent Major Achievements done by your project? Also, what are the Future Roadmap & Targets of your project?",1
4419,"Currently a lot of people are looking at NFTs, metaverse, and games. Can you tell me what advantages will you have in this field future?",1
4420,Most users only care about immediate benefits rather than the real value of the project in the long-term. How can Your Project convince users invest to your platform in the long-term?,1
4421,"Are you a global project or local project? At present, which market are you focus on, or is it focused on building and growing to gain customers, users and partners?",1
4422,Many projects have problems with UI / UX and this one turns off new users. How do you plan to improve the interaction with new users and with users outside the crypto space?,1
4423,Many blockchain projects are on paper only and don't have any product or have a product with no practical use case. Please let us know what is Coin 's current practical product in use? What are your plans for the product to be better in the future?,1
4424,Staking program is very important for every project? Can I stake your Token? Do you have any plan of starting staking programme? plz tell us sir?,1
4425,Can you tell us about your team members? are they qualified and professional in their fields? what are the recruiting qualifications for team members for your extraordinary project?,1
4426,"I am an EXPERIENCED DEVELOPER AND ETHICAL HACKER, does you have plans for HACKATHON so as to check the security of your ecosytem periodically and also invite developers to build?",1
4427,Please tell us the Main Role of tokens in the Ecosystem? How can the Community earn passive income with tokens? How many Incentives does token offer to the community?,1
4428,Did you consider community feedback/requests during the creation of your product in order to expand on fresh ideas for your project? Many projects fail because the target audience and clients are not understood. So I'd like to know who your ideal consumer is for your product?,1
4429,Are you planning to promote your project in countries / regions where English is not good? Do you have a local community for them to better understand your project??,1
4430,Hello.. Do you have any plans to attract non-crypto investors to join your project? Because the success of a project attracts more investors who haven't yet entered the crypto world. What are the plans to raise awareness about your project in the non-crypto space.,1
4431,"Staking, NFT is very hottest, do you think you will apply NFT technology to your products in the achieved future?",1
4432,"Q. In the long run, why should we trust and follow you and your project? How do you raise awareness and elimination of the doubts of investors / partners / customers?.",1
4433,What achievements have been obtained during the project? are there any unfulfilled achievements in the past year?,1
4434,While you build your project do you take into account community feedbacks and demands??While you build your project do you take into account community feedbacks and demands?,1
4435,"Have you being audited ? Have not heard you talk about that security of funds is what every investor craves for and plans to escape incase of insecurity if funds,scams and rug pulls ? How strongly built are your security put in place?",1
4436,Do you have any plan for burning tokens in the future to reduce the supply of the token and increase its investment attractiveness?,1
4437,IF THE BEAR MARKET COMES will your token PROBABLY DUMP? Do you have any plan to prepared for this bear market? How will you handle the panic sell ?,1
4438,"What is your team's strategy in marketing and business development? Token listing, Network development, community building, collaborations etc. Will you be able to make a simultaneous improvement in the fields?",1
4439,"Most of users are still not aware with Blockchain & its related projects ! So, How Your Project platform create awareness about their project with NON-CRYPTO users too?",1
4440,Your project name seems to be very interesting. Does it have any story behind it? Can you share us with the inspiron for approaching to this name?,1
4441,"Are you a global project or local project? At present, which market are you focus on, or is it focused on building and growing to gain customers, users and partners?",1
4442,Do you have any Bug Bounty to check for weakness? In what way do you plan to make Your project more complete??,1
4443,For a project development first of all main priority is having enough fund. Does your team financially capable to run this project?  Do you have enough fund for it's developement Can you tell us that how your project generate the profit?,1
4444,Audit is important for both trust and security. Have you done any audit of smart contract?,1
4445,"As a community based project, how can I donate my quota for your success? Do you have a Global Ambassador Program or a Referral Rewards System?",1
4446,Are you afraid some day there will be another project with more innovative technology can replace your project ?,1
4447,What achievements have been obtained during the project? are there any unfulfilled achievements in the past year?,1
4448,Can you list the features that your project have and other similar projects don't and Can you convince me to invest in your project as compared to others which are similar to yours?,1
4449,"Do you have a AUDIT certificate ?
                    OR
 Are you working to  audit your  Project,, so that the security  of the project becomes more secure and  reliable??",1
4450,Are you planning to promote your project in countries / regions where English is not good? Do you have a local community for them to better understand your project??,1
4451,"How does project increase the token's value, liquidity and utility ? So that it can lead to an increase in token prices ? What is your plan to make your project stable and provide the highest return for investors in the long term ?",1
4452,"What are plans in for global expansion? Are you focusing on market at this time or focus on building and developing or getting customers and users, or partnerships?",1
4453,"As the crypto market is expanding, we are seeing  the hot topic is NFT. Do you guys have any plan to jump into one of the most competitive segments of the crypto market right now?",1
4454,Each project has interesting stories before it is created. So can you tell people about the story that gave you the motivation to build and develop a great project like yours?,1
4455,Are you planning to promote your project in countries / regions where English is not good? Do you have a local community for them to better understand your project??,1
4456,"Have you being audited ? Have not heard you talk about that security of funds is what every investor craves for and plans to escape incase of insecurity if funds,scams and rug pulls ? How strongly built are your security put in place",1
4457,"Do you have a AUDIT certificates?
                   or
are you working to  AUDIT your  project, so that the security  of the project becomes more secure and  reliable ? ✍️✍️",1
4458,Is your platform suitable for crypto beginners? Or does it only limited for professional users ?,1
4459,"Security and anonymity are always prioritized by BlockChain projects in the development of project platforms and technologies. So, does you have any technological solutions or plans to enhance user trust in these issues?",1
4460,Where I can get the latest updates or more information about the project?,1
4461,"My question important 
Sir pls ansure me?????
1. Telegram Group✔️
2. YouTube channel ✔️
3. Medium✔️
4. Website✔️
5. Twitter✔️
6. Discord✔️
You can share with us the link for your project in all these projects???How can I buy this tokens? Is it available on any exchange?",1
4462,"On your website you don't mention that you have done any internal or external audit of your smart contract, so can you give us details if you have done any audit before? And in case you haven't, would you plan to perform any review of your smart contract in the near future?",1
4463,CAN you explain the background of your team?  How will you and your team carry out this project during this current pandemic?,1
4464,I was studying your governance model and I discovered that users can TRANSFER their VOTING RIGHT. Why do you allow delegated and transferred voting? How will you ensure this will not be done indiscriminately to manipulate decision in favour of certain interest???,1
4465,IF THE BEAR MARKET COMES will your token PROBABLY DUMP? Do you have any plan to prepared for this bear market? How will you handle the panic sell ?,1
4466,Can you tell us about your team members? are they qualified and professional in their fields? what are the recruiting qualifications for team members for your extraordinary project?,1
4467,"What are the competitive advantages of your project? What advantages do you have over competitors? What would be your project secure most similar contender in the market today in terms of scalability, security, features, and adaptability?",1
4468,"Many, the main focus of any crypto community is the price of the token. When the price goes up, people cheer, when it falls, people start to walk away. What plans does your team have to strengthen and grow a loyal community that values   product over price?",1
4469,"Are you a global project or local project? At present, which market are you focus on, or is it focused on building and growing to gain customers, users and partners?",1
4470,What is your strongest advantage that you think will make your team leading the market?,1
4471,Are you planning to Burn / Buyback  Tokens to increase their value and What is your Utility Token in the ecosystem and Where is token listed on the exchange market for me to buy. Can I give  token smart contract?,1
4472,CAN you list 1-3 killer features of your Project that makes it ahead of its competitors? What is the competitive advantage your platform has that you feel most confident about?,1
4473,Revenue is a very important aspect for all projects to survive and maintain the project / company. What is the way to generate profit / revenue of token? What is the income model ? thank,1
4474,Did you consider community feedback/requests during the creation of your product in order to expand on fresh ideas for your project? Many projects fail because the target audience and clients are not understood. So I'd like to know who your ideal consumer is for your product?,1
4475,What kind of engagements the users can have and What kind of financial benefects they will gain from it ?,1
4476,"NFTs is hot trending now, Do you have a play to have NFTs in your platform? If so, can you tell us the plans of your project in NFTs?",1
4477,What are the ways that your project generates profit / revenue to sustain your project and what is its revenue model? How can it be mutually beneficial for both the investor and your project?,1
4478,Revenue is an important aspect for all projects to survive and sustain. So how does your project plan to generate profit and revenue?,1
4479,I am interested to invest in your project. When and where can I buy your tokens? Is it already listed exchanges?,1
4480,"Until what corner of the world do you plan to arrive? that is, to what extent in the world do you think your Project will be solving people's problems with their infrastructure?",1
4481,Currently from where i can buy ? Is it possible that I can get only by holding it?,1
4482,"Staking program is very important for every project? Can i stake your Token? Do you have any plan of starting staking programme? plz tell sir?
Love Sir❤️",1
4483,"NFT is really trending topic, now in the market. So how do Your project plan to onboard the development of NFTs and how do Your project plan, to combine it with DeFi?",1
4484,"Where did you draw your inspiration to create Zebec? How did you come up with this name? 
In a year, how do you anticipate this project developing?",1
4485,Currently most investors only care about profits at the moment but ignore the long-term benefits. So can you give them some advice why they should buy and hold this token/coin in the long term?,1
4486,Do you have any plan for burning tokens in the future to reduce the supply of the token and increase its investment attractiveness?,1
4487,IF THE BEAR MARKET COMES will your token PROBABLY DUMP? Do you have any plan to prepared for this bear market? How will you handle the panic sell ?,1
4488,What are the ways for your project to generate revenue in the long run? What is the progress of business development and what are some of your commercial partnerships?,1
4489,How will your project develop this year and in the future? and can you tell me more about project ? And What kind of tokens do you currently have?,1
4490,"Most of users are still not aware with Blockchain & its related projects ! So, How Your Project platform create awareness about their project with NON-CRYPTO users too?",1
4491,Can you briefly describe your PARTNERSHIP so far and upcoming partnerships?,1
4492,Explain your key characteristics that differentiate your project from other projects and What are the competitive advantages you have for Your Project?,1
4493,"Do you have a whitepaper?  if yes please share it with us and secondly are you working to AUDIT your project, to make its security more secure and reliable?",1
4494,"Most of users are still not aware with Blockchain & its related projects ! So, How Your Project platform create awareness about their project with NON-CRYPTO users too?",1
4495,Can you explain how is your Tokenomics Distribution? How many tokens Will be minted? And How many tokens Will be locked by the team?,1
4496,What are the ways for your project to generate revenue in the long run? What is the progress of business development and what are some of your commercial partnerships?,1
4497,Can you share to us your tokenomics? How much is the total and circulation supply of your tokens? Will there be buy back system or token burning in the future?,1
4498,Things are changing so fast on a daily and weekly basis and it’s very challenging catching up with different chains and their improvements how those your project bridge that gap?,1
4499,"Currently, Game developers can manipulate game, which prevents players from feeling really owners of their elements. Since many video games do not allow the exchange of items, shady markets are created with high fees. How does @your project eradicate gloomy markets?",1
4500,"Do you have AUDIT certificates??
''or'' 
are you working to  AUDIT your project, to make it moe secure and reliable ?",1
4501,Did you consider community feedback/requests during the creation of your product in order to expand on fresh ideas for your project? Many projects fail because the target audience and clients are not understood. So I'd like to know who your ideal consumer is for your product?,1
4502,Where i can get all the latest news about ? Do you have Twitter/Telegram/Discord community? If yes can you share the link here because there is a lot of fake telegram/twitter groups?,1
4503,Currently from where i can buy ? Is it possible that I can get only by holding it?,1
4504,"My question is about your long term marketing plans. How, or through which big partnerships do you plan on utilising to pass your product onto the normal - especially non-crypto people?",1
4505,"Currently a lot of people are looking at NFTs, metaverse, and games. Can you tell me what advantages will you have in this field future?",1
4506,Do the token holders have the right to participate in the governance of the project? What kind of decisions can they vote on about the project?,1
4507,"Until what corner of the world do you plan to arrive? that is, to what extent in the world do you think your Project will be solving people's problems with their infrastructure?",1
4508,Are you afraid that some day another project with more innovative technology might replace your project?,1
4509,"How can users stay updated with this project? Are there channels, including local communities where users can get the latest updates?",1
4510,Hello.. Do you have any plans to attract non-crypto investors to join your project? Because the success of a project attracts more investors who haven't yet entered the crypto world. What are the plans to raise awareness about your project in the non-crypto space.,1
4511,"Marketing is a central element for every project, so that everyone knows the potential that a project can bring is vital to achieve the goals set. What is your strategy to attract new users and Investor to your project and keep them long term?",1
4512,"Hi sir,

 Can you give an overview of your Tokenomics, and the UTILITY of Token? Or  What is the tokenomics of you project?
thanks.",1
4513,"Can you give an overview of your Tokenomics, and the UTILITY of Token?",1
4514,"How can users stay updated with this project? Are there channels, including local communities where users can get the latest updates?",1
4515,hi    Did you consider community feedback/requests during the creation of your product in order to expand on fresh ideas for your project? Many projects fail because the target audience and clients are not understood. So I'd like to know who your ideal consumer is for your product?,1
4516,"How old is Your project? What are the major plans ahead? Could you show to us image of your roadmap?



...................................................................................................................................",1
4517,"What did you do to make adoption a reality, social and real use cases??",1
4518,"Ambassadors play a very important role in every project, Do you have an ambassador program? If yes, how can I be one ?",1
4519,What are the ways for your project to generate revenue in the long run? What is the progress of business development and what are some of your commercial partnerships?,1
4520,Is your project only for English speaking countries or is there a community for other language users?Is your project only for English speaking countries or is there a community for other language users?,1
4521,What are the attractive features in your project? What is the vision and goals in your project that you want to achieve in 2021 and beyond?,1
4522,What are your plans to place for global adoption and expansion? Are you focusing only on the market of focusing on developing the concept of the project?,1
4523,"What do you have?
1- Telegram Group✔
2-YouTube Channel✔
3- Tik tok channel✔
4- Discord✔
5- Twitter✔
6- Website✔

For this project, where can I get the latest information and what is the latest plan for your project?",1
4524,What is the most ambitious goal of your project? Could share with us any Upcoming Updates?,1
4525,Can you explain how is your Tokenomics Distribution? How many tokens Will be minted ? And How many tokens Will be locked by the team?,1
4526,Can you tell us about the background and experience of your project DEVELOPMENT TEAM?  And how will they carry out your project during the current pandemic?,1
4527,Did you consider community feedback/requests during the creation of your product in order to expand on fresh ideas for your project? Many projects fail because the target audience and clients are not understood. So I'd like to know who your ideal consumer is for your product?,1
4528,What stage of development are you in on your roadmap? What are the upcoming events that users should be aware of?,1
4529,"Too many projects promise magic but never release any working product or prove any revenue, Within a short/long time of release. Is your project also like this? If not can u tell us, What makes your project different from other projects?",1
4530,"What is the role of token in the ecosystem? Where can users currently buy it, and what would be its use?",1
4531,"As far as I can see, NFT and BSC are the next trend of new projects. As I know there are a lot of very good development projects on this platform, What do you think about this development?",1
4532,"Most of users are still not aware with Blockchain & its related projects ! So, How Your Project platform create awareness about their project with NON-CRYPTO users too?",1
4533,"Staking, NFT is very hottest, do you think you will apply NFT technology to your products in the achieved future",1
4534,Can you tell us about your plans for long-term? what you are currently working on?and what strategy will be used to expand globally?,1
4535,Can you tell me more details on the IDO? The schedule and contribution for each?,1
4536,"Truly, you've done AMA in many telegram groups, so what next, what other way will you make your project more popular?",1
4537,Too many projects disappear in this tough market conditions. How do you ensure the sustainability of YOUR PROJECT ? What is the receipt of success?,1
4538,"I see you've done AMA in many telegram groups, so what next, what other way will you make your project more popular?",1
4539,PARTNERS are the most important that strengthen the ecosystems of all projects. Could you tell us about your project partners and the partnership strategy it has adopted?,1
4540,"How does project increase the token's value, liquidity and utility ? So that it can lead to an increase in token prices ? What is your plan to make your project stable and provide the highest return for investors in the long term ?",1
4541,Can you list the features that your project have and other similar projects don't and Can you convince me to invest in your project as compared to others which are similar to yours?,1
4542,Which partnerships are on the roadmap of you ? Having the support of projects consolidated in the field always helps with trust and therefore adoption,1
4543,Wtf,1
4544,How will the demand for your token increase in the future? Or what step would you take to increase the demand.?,1
4545,"Do you guys feel satisfied by seeing your progresses and achievements till now, when you look back to the day when you have started this project?",1
4546,"I want to support your project, Tell us more about the Ambassador Program and in what ways can we participate ?",1
4547,I am interested to invest in your project. When and where can I buy your tokens? Is it already listed exchanges?,1
4548,"Staking, NFT is very hottest, do you think you will apply NFT technology to your products in the achieved future?",1
4549,Do you have any plan for burning tokens in the future to reduce the supply of the token and increase its investment attractiveness?,1
4550,"🙊IMPORTANT QUESTION ?



 Audit is important for both trust and security. Have you done any audit of smart contract?",1
4551,Almost 80% investors have just focused on price of token in short term instead of understanding the real value of the project. Can you tell us on motivations and benefits for investors to hold your token in long term?,1
4552,Do you have any Coin Burn / BuyBack systems or any Token Burn plans to increase the value of Token & attract Investors to invest?,1
4553,"Ambassadors play a very important role in every project, Do you have an ambassador program? If yes, how can I be one ?",1
4554,What are the ways for your project to generate revenue in the long run? What is the progress of business development and what are some of your commercial partnerships?,1
4555,Does your tokens have farming and staking usages and if yes what APR do you give to us?Does Your project have farming and staking usages and if yes what APR do you give to us?,1
4556,Your project name seems to be very interesting. Does it have any story behind it? Can you share us with the inspiron for approaching to this name?,1
4557,"Are you a global project or local project? At present, which market are you focus on, or is it focused on building and growing to gain customers, users and partners?",1
4558,My question : Non-crypto user is very important for mainstream adoption. How you are planning to attract non-crypto users towards your project? Is there any upcoming partnership that will brings non-crypto user and real-use case?,1
4559,"So many scam project do hide behind Tokenomics,,, statistics & a lot of promise, so i wnat to ask how can a cryptocurrency user identity a genuine project using your project as a usecase???""",1
4560,"Marketing is a central element for every project, so that everyone knows the potential that a project can bring is vital to achieve the goals set. What is your strategy to attract new users and Investor to your platform and keep them long term.",1
4561,I am interested to invest in your project. When and where can I buy your tokens? Is it already listed exchanges?,1
4562,Revenue is an important aspect for all projects to survive and sustain. So how does your project plan to generate profit and revenue?,1
4563,Is your Project   A COMMUNITY only for English speaking an few countries or for users not of other languages??,1
4564,What has been the total supply of the $token and its starting price? Where can we buy $tokens right now? For what date The $token will appear in the list of the main CEX,1
4565,"Where can I buy your tokens now, what are your current contracts address and how can I buy them and what are the benefits?",1
4566,Is your project  A COMMUNITY  only for English  speaking  an countries  or for users  not of other languages ?,1
4567,"How are you planning to attract the non-Crypto Users to your platform , Can you talk about the UI/UX , Is it easy to use even for users who are unaware of blockchain ?",1
4568,"Currently a lot of people are looking at NFTs, metaverse, and games. Can you tell me what advantages will you have in this field future?",1
4569,"Vast majority of Crypto projects are built just for the sole purpose of amassing wealth for themselves. So, I want to know the value you aim to add to crypto industry that will bring greater abundance to the industry?",1
4570,"Written on the website that StrongNode will operate in a B2B and B2C business model. Could you share with us, what StrongNode products are suitable for B2B and which StrongNode products are suitable for B2C? as individual customers why do we need a StrongNode?",1
4571,How big is your team and do you have any github too?Are there any plan of ambassador programme and hire more team members to increase awareness of your project?,1
4572,"Are you a global project or local project? At present, which market are you focus on, or is it focused on building and growing to gain customers, users and partners?",1
4573,"Your Project has a plan to educate the community, thereby raising awareness, applying and helping more people understand you easily?",1
4574,"Trust is very important in any business,  can you tell us about what makes investors, customers & users feel safe when working with Your project? Thanks sir",1
4575,Did you consider community feedback/requests during the creation of your product in order to expand on fresh ideas for your project? Many projects fail because the target audience and clients are not understood. So I'd like to know who your ideal consumer is for your product?,1
4576,Are you planning to promote your project in countries / regions where English is not good? Do you have a local community for them to better understand your project??,1
4577,"What are plans in for global expansion? Are you focusing on market at this time or focus on building and developing or getting customers and users, or partnerships?",1
4578,Are you planning to promote your project in countries / regions where English is not good? Do you have a local community for them to better understand your project??,1
4579,For a project development first of all main priority is having enough fund. Does your team financially capable to run this project?  Do you have enough fund for it's developement Can you tell us that how your project generate the profit?,1
4580,How can I do my research about your project? Do you have any whitepaper released and can you provide me all the social media links and blogs?,1
4581,Where can I currently buy Token?,1
4582,Can you share Your opinion about Defi & NFT ? What makes your NFTs rate and special?,1
4583,"What are plans in for global expansion? Are you focusing on market at this time or focus on building and developing or getting customers and users, or partnerships?",1
4584,Can you explain how is your Tokenomics Distribution? How many tokens Will be minted ? And How many tokens Will be locked by the team?,1
4585,What are your upcoming plans for the community and as well with the ecosystem?,1
4586,"Can you share some Details about Recent Major Achievements done by your project? Also, what are the Future Roadmap & Targets of your project?",1
4587,"Have you being audited ? Have not heard you talk about that security of funds is what every investor craves for and plans to escape incase of insecurity if funds,scams and rug pulls ? How strongly built are your security put in place?",1
4588,Can I exchange your  token from anywhere in the world if you have any idea let me know?,1
4589,"How do you plan to spread awareness about your project in different countries where English is not good? Do you have local communities like Vietnam, Indonesia, Thailand, Korea,.. so they can better understand your project?",1
4590,AUDIT play an IMPORTANT role in enhancing the stability of any PROJECT. Do you have AUDIT CERTIFICATES . Or are you working to AUDIT your project to make it more secure and reliable?,1
4591,What is your strongest advantage that you think will make your team leading the market?,1
4592,"Do you have Whitepaper if yes, please share it with as secondly do you have plans for pre-sale? Now where can we Join l it?",1
4593,Many projects have problems with UI / UX and this one turns off new users. How do you plan to improve the interaction with new users and with users outside the crypto space?,1
4594,Do you have any plans to attract non-crypto investors to join your project? Because the success of a project attracts more investors who haven't yet entered the crypto world. What are the plans to raise awareness about your project in the non-crypto space.,1
4595,"Can you give an overview of your Tokenomics, and the UTILITY of Token?",1
4596,What is the role of token in the ecosystem? Where can people currently buy it?what would be its used?,1
4597,What is the revenue model? How it can be beneficial for both investors and for project itself?,1
4598,Do you have tutorial videos so we can get to know your project more clearly or do you have a YouTube channel or something? can you share it with us?,1
4599,"Security and anonymity are always prioritized by BlockChain projects in the development of project platforms and technologies. So, does you have any technological solutions or plans to enhance user trust in these issues?",1
